labels;Area;X;Y;XM;YM;Perim.;BX;BY;Width;Height;Circ.;Feret;FeretX;FeretY;FeretAngle;MinFeret;AR;Round;Solidity;Esferoide;dia;Diameter;n_diam
Esferas_BT474_dia_5_well_2_100X_8_blob_1;6973.93;899.9272;645.6659;899.9272;645.6659;327.8533;851.2228;599.1848;99.8641;93.0707;0.8153;102.6984;1279;1017;57.1509;92.4624;1.0498;0.9526;0.9637;si;5;97.5804;150.5633613780436
Esferas_BT474_dia_5_well_2_100X_2_blob_2;8101.4074;720.8568;734.0608;720.8568;734.0608;346.2157;669.1576;684.7826;103.9402;99.1848;0.8493;110.0313;987;1112;24.8246;98.9567;1.073;0.932;0.9807;si;5;104.494;184.88666230498416
Esferas_BT474_dia_5_well_1_100X_3_blob_2;2948.6096;654.133;248.2421;654.133;248.2421;204.332;625.6793;215.3533;60.462;65.8967;0.8875;66.4859;952;414;82.3667;59.8383;1.1015;0.9079;0.9789;si;5;63.1621;40.83205169914672
Esferas_BT474_dia_5_well_1_100X_3_blob_4;14665.975;1067.8639;502.7292;1067.8639;502.7292;496.075;993.2065;432.0652;147.4185;133.1522;0.7489;148.9384;1474;797;24.8116;130.5673;1.0971;0.9115;0.9624;si;5;139.75285;442.29653767697647
Esferas_BT474_dia_5_well_1_100X_3_blob_6;10947.561000000003;1042.3555;770.4949;1042.3555;770.4949;400.8532;984.375;708.5598;115.4891;120.2446;0.8562;127.0072;1484;1214;62.6126;113.6478;1.1082;0.9024;0.9817;si;5;120.3275;282.30996015221734
Esferas_BT474_dia_5_well_1_100X_3_blob_9;3162.2903;1141.0554;992.1249;1141.0554;992.1249;220.7046;1105.9783;957.2011;67.2554;64.538;0.8158;74.2823;1633;1489;39.8056;58.7372;1.24;0.8065;0.9548;si;5;66.50975;47.67464480191654
Esferas_BT474_dia_5_well_2_100X_6_blob_1;9974.2291;930.1092;819.7563;930.1092;819.7563;388.0339;876.3587;761.5489;108.0163;116.1685;0.8324;119.6906;1311;1270;47.07;108.0163;1.0596;0.9438;0.9742;si;5;113.85345;239.1498459400136
Esferas_BT474_dia_5_well_2_100X_5_blob_2;4552.8304;1001.6206;574.8374;1001.6206;574.8374;265.803;966.0326;536.0054;74.0489;83.5598;0.8098;89.9719;1438;907;51.7456;71.5568;1.2151;0.823;0.9611;si;5;80.76435000000002;85.36711928415136
Esferas_BT474_dia_5_well_2_100X_10_blob_1;14361.8376;906.6745;674.0348;906.6745;674.0348;582.0591;836.9565;607.337;146.7391;131.7935;0.5327;167.7659;1237;1083;42.8668;131.6323;1.1597;0.8623;0.9079;si;5;149.6991;543.6120661831567
Esferas_BT474_dia_5_well_2_100X_11_blob_2;13735.5639;762.9972;838.78;762.9972;838.78;484.2447;684.1033;762.2283;146.7391;142.66299999999995;0.7361;147.431;1007;1245;5.553;129.6313;1.0453;0.9567;0.9381;si;5;138.53115000000005;430.79815861903376
Esferas_BT474_dia_5_well_2_100X_4_blob_1;11006.1732;802.4918;660.3466;802.4918;660.3466;398.8634;742.5272;599.8641;121.6033;119.5652;0.8694;123.7775;1128;897;126.7441;114.5535;1.0669;0.9373;0.9843;si;5;119.1655;274.20990515531867
Esferas_BT474_dia_5_well_2_100X_9_blob_1;6027.8274;1011.0198;610.0748;1011.0198;610.0748;317.1486;964.6739;563.8587;97.1467;91.0326;0.7531;99.6999;1420;893;167.0054;85.5061;1.041;0.9606;0.9465;si;5;92.603;128.67870727705085
Esferas_BT474_dia_5_well_2_100X_1_blob_1;22735.9995;1031.4897;408.4799;1031.4897;408.4799;620.2391;947.0109;325.4076;168.4783;166.4402;0.7427;191.0852;1407;517;141.7856;165.233;1.0167;0.9836;0.9683;si;5;178.1591;916.3376905821592
Esferas_BT474_dia_5_well_2_100X_1_blob_2;10249.2911;896.4444;404.8268;896.4444;404.8268;427.1912;836.9565;343.75;112.7717;118.8859;0.7058;129.2851;1268;663;55.0573;111.4601;1.0529;0.9498;0.9421;si;5;120.3726;282.62751728468737
Esferas_BT474_dia_5_well_1_100X_2_blob_1;5387.2467;768.4371;53.5188;768.4371;53.5188;275.9732;728.2609;11.5489;79.4837;86.9565;0.8889;89.0127;1110;17;102.3391;76.7718;1.1356;0.8806;0.9829;si;5;82.89224999999998;92.29396507930612
Esferas_BT474_dia_5_well_1_100X_2_blob_4;3760.4117;876.7364;277.0082;876.7364;277.0082;230.0789;843.75;241.1685;67.9348;73.3696;0.8927;73.9491;1274;356;100.5873;67.6538;1.0873;0.9197;0.9806;si;5;70.80145;57.511934502579365
Esferas_BT474_dia_5_well_1_100X_2_blob_6;16438.1867;437.4423;970.9326;437.4423;970.9326;501.7146;363.4511;900.1359;152.1739;137.9076;0.8206;157.3112;543;1381;158.1986;136.0968;1.1386;0.8783;0.9803;si;5;146.704;511.6316305982097
Esferas_BT474_dia_5_well_1_100X_2_blob_7;3690.7232;837.5606;1256.021;837.5606;1256.021;233.3308;799.5924;1222.8261;73.3696;65.2174;0.8519;77.6064;1178;1871;23.1986;65.0726;1.1654;0.858;0.9721;si;5;71.33949999999999;58.83309603698444
Esferas_BT474_dia_5_well_1_100X_4_blob_1;9894.3873;1044.5045;163.1321;1044.5045;163.1321;378.7844;984.375;106.6576;114.8098;114.1304;0.8666;118.2338;1518;324;69.4825;109.5779;1.0533;0.9494;0.9823;si;5;113.90585;239.48019746551964
Esferas_BT474_dia_5_well_1_100X_4_blob_2;19514.174;189.3324;606.5336;189.3324;606.5336;554.8569;116.8478;512.9076;145.3804;179.3478;0.7965;182.1526;235;1015;74.2014;140.6926;1.3053;0.7661;0.9721;si;5;161.4226;681.5920782314163
Esferas_BT474_dia_5_well_1_100X_4_blob_3;5429.2444;1539.9029999999998;901.3135;1539.9029999999998;901.3135;277.0305;1495.2446;860.7337;86.9565;80.8424;0.889;89.1604;2201;1310;162.2553;80.6388;1.0837;0.9227;0.9817;si;5;84.89959999999998;99.16272487106112
Esferas_BT474_dia_5_well_1_100X_4_blob_4;10877.4109;565.4104;1234.6427;565.4104;1234.6427;397.0102;504.7554;1177.3098;123.6413;113.4511;0.8672;127.6198;745;1780;162.3367;112.9637;1.1172;0.8951;0.9832;si;5;120.29175;282.0584071121922
Esferas_BT474_dia_5_well_2_100X_7_blob_3;6650.4091;639.2145;550.5965;639.2145;550.5965;334.7151;593.0707;500.0;93.0707;99.1848;0.7459;112.0924;900;746;126.8699;85.5061;1.2765;0.7834;0.9521;si;5;98.79925;156.27606357422917
"Esferoides/""_474BT__dia_5_well_1_100X_1_blob_2";1077.1724;57.8613;1141.8673;57.8613;1141.8673;154.9362;40.7609;1116.8478;35.3261;47.5543;0.5639;53.2541;67;1646;119.8355;27.1445;2.1231;0.471;0.8816;no;5;40.1993;10.526572644372893
Esferas_BT474_dia_5_well_1_100X_5_blob_2;1021.3293;698.5346;528.8259;698.5346;528.8259;121.5998;677.9891;511.5489;39.4022;34.6467;0.868;40.4083;998;772;163.393;33.7233;1.2011;0.8326;0.966;no;5;37.0658;8.251856253197424
Esferas_BT474_dia_5_well_1_100X_5_blob_3;2818.4628;1064.1524;573.4285;1064.1524;573.4285;205.8555;1033.288;538.7228;61.8207;65.2174;;67.1868;1540;885;65.5081;55.0339;1.1688;0.8556;0.9604;no;5;61.11035;36.980760077278575
Esferas_BT474_dia_5_well_2_100X_2_blob_1;1300.545;367.0298;419.9695;367.0298;419.9695;141.2126;346.4674;399.4565;42.7989;45.5163;0.8196;49.2515;529;655;65.556;35.731;1.3089;0.764;0.9455;no;5;42.49125;12.431686272519558
Esferas_BT474_dia_5_well_1_100X_3_blob_1;763.8048;1164.4192;50.7181;1164.4192;50.7181;103.6754;1148.7772;35.3261;31.25;31.25;0.893;32.7217;1695;90;41.6335;31.25;1.0314;0.9695;0.9661;no;5;31.98585;5.30279952413012
Esferas_BT474_dia_5_well_1_100X_3_blob_3;819.6479;459.3042;444.24800000000016;459.3042;444.24800000000016;141.6789;438.8587;423.2337;40.0815;40.7609;0.5131;47.5786;650;676;43.2643;24.4989;2.277;0.4392;0.8289;no;5;36.03875;7.584739636041437
Esferas_BT474_dia_5_well_1_100X_3_blob_5;4049.3192;564.4247;479.7931;564.4247;479.7931;264.2512;516.9837;451.7663;90.3533;57.0652;0.7287;92.6009;761;689;165.55599999999995;56.8695;1.7117;0.5842;0.9382;no;5;74.73519999999998;67.64054888217788
Esferas_BT474_dia_5_well_1_100X_3_blob_7;387.6713;1383.4805;880.5197;1383.4805;880.5197;73.5227;1372.2826;868.8859;22.4185;23.0978;0.9012;23.3956;2028;1281;115.821;22.4185;1.0211;0.9793;0.9459;no;5;22.90705;1.947776004165498
Esferas_BT474_dia_5_well_1_100X_3_blob_8;1388.694;1060.5404;976.411;1060.5404;976.411;139.7574;1038.7228;954.4837;43.4783;42.1196;0.8934;45.0475;1530;1427;156.9149;41.0148;1.098;0.9107;;no;5;43.03115;12.911609356689926
Esferas_BT474_dia_5_well_1_100X_3_blob_10;487.8197;669.4124;1202.6426;669.4124;1202.6426;81.2769;656.9293;1190.2174;25.1359;24.4565;0.928;26.0023;969;1781;33.2749;24.4565;1.0055;0.9945;0.9649;no;5;25.2294;2.602269591747256
Esferas_BT474_dia_5_well_2_100X_6_blob_2;805.8025;1705.1817;1268.7435;1705.1817;1268.7435;105.3638;1688.8587;1252.7174;32.6087;31.9293;0.9121;33.7903;2496;1847;120.1735;31.2241;1.0624;0.9412;0.9703;no;5;32.5072;5.566346145637026
Esferas_BT474_dia_5_well_2_100X_5_blob_1;513.203;1018.2245;350.92900000000014;1018.2245;350.92900000000014;84.5571;1005.4348;338.3152;25.8152;25.8152;0.902;26.7718;1486;501;125.7067;25.7479;1.0159;0.9843;0.9586;no;5;26.25985;2.9343251967919017
Esferas_BT474_dia_5_well_2_100X_10_blob_2;378.441;1399.6032;700.6545;1399.6032;700.6545;71.8343;1388.5870000000002;690.2174;22.4185;21.0598;0.9216;23.2373;2047;1042;37.875;21.0598;1.0577;0.9454;0.9607;no;5;22.14855;1.7606272462418888
Esferas_BT474_dia_5_well_2_100X_11_blob_1;539.9708;1476.1741;233.0564;1476.1741;233.0564;86.3137;1463.3152;220.1087;25.8152;26.4946;0.9108;28.8303;2156;331;145.561;25.8152;1.0743;0.9308;0.9571;no;5;27.32275;3.305253281326673
Esferas_BT474_dia_5_well_2_100X_1_blob_3;386.7483;1436.5758;1134.9113;1436.5758;1134.9113;74.3186;1424.5924;1124.3207;23.7772;21.0598;0.8799;24.4942;2097;1664;160.56;21.0598;1.0831;0.9233;0.9442;no;5;22.777;1.9147897113900856
Esferas_BT474_dia_5_well_2_100X_1_blob_4;150.4534;272.4268;1137.9118;272.4268;1137.9118;46.7184;265.625;1130.4348;12.9076;14.9457;0.8662;15.684;399;1686;72.3499;12.9076;1.132;0.8834;0.9341;no;5;14.2958;0.4734312388425717
Esferas_BT474_dia_5_well_1_100X_2_blob_2;242.2946;1121.468;73.7481;1121.468;73.7481;58.2474;1112.7717;65.2174;18.3424;17.663;0.8974;19.5954;1644;122;56.3099;16.7266;1.1592;0.8627;0.9451;no;5;18.161;0.9706234848297886
Esferas_BT474_dia_5_well_1_100X_2_blob_3;460.5904;1185.5089;180.0796;1185.5089;180.0796;80.3162;1173.2337;167.7989;23.7772;25.1359;0.8973;26.2232;1729;254;143.42700000000005;23.7151;1.064;0.9398;0.9555;no;5;24.96915;2.522567492986913
Esferas_BT474_dia_5_well_1_100X_2_blob_5;356.2884;649.6334;284.7004;649.6334;284.7004;69.5149;639.2663;274.4565;21.0598;21.0598;0.9265;22.786;941;426;26.5651;21.0598;1.0173;0.983;0.956;no;5;21.9229;1.7073616742318845
Esferas_BT474_dia_5_well_1_100X_2_blob_8;1011.176;1310.4739;1244.251;1310.4739;1244.251;118.7176;1291.4402;1226.2228;37.3641;35.3261;0.9016;38.1041;1901;1829;168.6901;35.0171;1.0841;0.9225;0.9673;no;5;36.5606;7.919020422703077
Esferas_BT474_dia_5_well_1_100X_2_blob_9;902.7203;1504.5762;1264.4354;1504.5762;1264.4354;117.4272;1484.375;1250.0;40.7609;28.5326;0.8227;41.0373;2185;1864;6.6544;28.3419;1.5106;0.662;0.9534;no;5;34.6896;6.764401795514544
Esferas_BT474_dia_5_well_1_100X_4_blob_5;400.1322;712.8933;1214.3867;712.8933;1214.3867;75.4442;701.087;1203.125;23.7772;23.0978;0.8834;24.2481;1032;1791;11.3099;22.4822;1.052;0.9506;0.9507;no;5;23.36515;2.066984596684896
Esferas_BT474_dia_5_well_2_100X_7_blob_1;1224.8567;1387.7758;335.2338;1387.7758;335.2338;155.5955;1368.2065;313.8587;36.0054;48.913;0.6358;52.5606;2025;464;116.8962;35.9582;1.4474;0.6909;0.8911;no;5;44.2594;14.049086494807469
Esferas_BT474_dia_5_well_2_100X_7_blob_2;1371.1565;1186.5576;402.5497;1186.5576;402.5497;140.6216;1165.0815;383.1522;42.7989;41.4402;0.8714;44.6771;1734;622;61.8763;41.4317;1.0472;0.9549;0.967;no;5;43.0544;12.932549336956566
