labels:Area:X:Y:XM:YM:Perim.:BX:BY:Width:Height:Circ.:Feret:FeretX:FeretY:FeretAngle:MinFeret:AR:Round:Solidity:Esferoide:dia:Diameter:n_diam
Esferas_BT474_dia_4_well_1_100X_11_blob_2:1956.8171:1334.3324:147.4299:1334.3324:147.4299:180.3134:1309.1033:118.8859:48.913:53.6685:0.7563:55.6609:1956:175:109.9831:48.913:1.1047:0.9052:0.9472:no:4:52.28695:23.163887542789656
Esferas_BT474_dia_4_well_1_100X_11_blob_1:294.4456:1360.0959:121.583:1360.0959:121.583:77.1325:1351.2228:110.7337:19.0217:24.4565:0.6219:24.7286:1994:199:69.0755:18.9591:1.1768:0.8498:0.8698:no:4:21.84385:1.6889588818561674
Esferas_BT474_dia_4_well_1_100X_13_blob_7:5869.9898:284.9616:872.3687:284.9616:872.3687:291.5099:239.1304:829.4837:91.0326:86.2772:0.868:92.0961:356:1310:24.8637:84.2865:1.0738:0.9313:0.9763:si:4:88.19130000000001:111.14981730848513
Esferas_BT474_dia_4_well_2_100X_1_blob_12:435.2072:700.4094:381.8407:700.4094:381.8407:91.4471:684.1033:370.9239:29.8913:21.7391:0.654:30.2977:1007:558:160.3462:19.9986:1.5549:0.6431:0.8972:no:4:25.14815:2.5772090407794166
Esferas_BT474_dia_4_well_2_100X_1_blob_25:2542.9392:957.1504:885.0622:957.1504:885.0622:191.2513:930.7065:855.9783:55.0272:59.1033:0.8736:63.5871:1378:1264:126.7475:53.2775:1.1493:0.8701:0.9753:si:4:58.4323:32.32886544204111
Esferas_BT474_dia_4_well_1_100X_6_blob_2:5261.7151:793.9752:530.6855:793.9752:530.6855:283.1246:750.0:491.8478:86.2772:78.8043:0.8249:88.5188:1106:797:19.2693:78.2303:1.1186:0.894:0.9766:si:4:83.37455:93.91436547290444
Esferas_BT474_dia_4_well_2_100X_3_blob_28:570.8922:742.3929:1023.1157:742.3929:1023.1157:88.79799999999999:728.9402:1009.5109:27.1739:27.1739:0.9098:28.2726:1076:1494:144.7824:27.0394:1.0341:0.967:0.9623:no:4:27.656:3.4276748621047783
Esferas_BT474_dia_4_well_1_100X_5_blob_3:2954.6092:232.2648:319.3449:232.2648:319.3449:216.3954:194.9728:288.7228:69.2935:61.1413:0.7929:73.7992:288:484:21.6055:55.96:1.3059:0.7658:0.9558:no:4:64.8796:44.254354543073966
Esferas_BT474_dia_4_well_1_100X_11_blob_6:568.1231:1036.2485:991.7692:1036.2485:991.7692:89.0311:1021.7391:978.9402:28.5326:25.1359:0.9007:29.6588:1505:1468:20.0952:24.8759:1.1734:0.8522:0.9595:no:4:27.26735:3.2851886826863925
